ACJS001c01a_T1SS_1	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_T4SS_typeG_1	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_T4SS_typeF_1	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_T4SS_typeG_2	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_pT4SSt_1	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_Flagellum_1	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
ACJS001c01a_T4SS_typeG_3	NC_008782.1	GCA_000015545.1_ASM1554v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_B;g__Diaphorobacter;s__Diaphorobacter nitroreducens
BUVI001p03a_T4SS_typeI_1	NC_009228.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c02a_T5cSS_1	NC_009255.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c02a_T5bSS_2	NC_009255.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c02a_T3SS_1	NC_009255.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c02a_T5bSS_1	NC_009255.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001p01a_T5aSS_1	NC_009230.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001p01a_T4SS_typeF_1	NC_009230.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001p04a_T4SS_typeT_1	NC_009227.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_T2SS_1	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_T5aSS_1	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_T5bSS_1	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_Tad_1	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_T5aSS_2	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c01a_T6SS_1	NC_009256.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c03a_T4SS_typeT_1	NC_009254.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c03a_T5cSS_1	NC_009254.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c03a_Tad_1	NC_009254.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
BUVI001c03a_T5cSS_2	NC_009254.1	GCA_000016205.1_ASM1620v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia;s__Burkholderia vietnamiensis
HAIN003c01a_T5bSS_3	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN003c01a_T5bSS_2	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN003c01a_T5cSS_2	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN003c01a_T5aSS_1	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN003c01a_T5cSS_1	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN003c01a_T5bSS_1	NC_009566.1	GCA_000016465.1_ASM1646v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5cSS_1	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5cSS_4	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5cSS_2	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5bSS_1	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5aSS_1	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
HAIN004c01a_T5cSS_3	NC_009567.1	GCA_000016485.1_ASM1648v1_genomic	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae
SPWI001c01a_T1SS_1	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_T2SS_1	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_T4SS_typeT_1	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_T5bSS_1	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_T4SS_typeT_2	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_T5bSS_2	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001c01a_Tad_1	NC_009511.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
SPWI001p02a_T4SS_typeT_1	NC_009508.1	GCA_000016765.1_ASM1676v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Rhizorhabdus;s__Rhizorhabdus wittichii
XAAU001p01a_pT4SSt_1	NC_009717.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T5aSS_2	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T5aSS_1	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T4SS_typeT_5	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T4SS_typeT_2	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T4SS_typeT_4	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T5bSS_1	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
XAAU001c01a_T4SS_typeT_3	NC_009720.1	GCA_000017645.1_ASM1764v1_genomic	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter autotrophicus
